fbID,page,code,nb,media
140004029393976,Kent Building Supplies,kentbuildingsupplies,20,
1498509880467333,Diafar Héma Ouattara,diafarhemaouattara,20,
1567008813408427,Being Libertarian - Canada,BeingLibertarianCanada,20,
1685665928354002,Pangburn,pangburninspire,20,
1692616304329149,Nicole Lyons,nicolelyonspoetry,20,
1709322629325632,Amy + Jacky - Pressure Cook Recipes,pressurecookrecipes,20,
176093032502992,Peter Jackson,peterjackson905,20,
176770359363398,Dr Modestine Carole Tchatchouang Yonzou,DrModestineCaroleTYOfficial,20,
188970311590304,JoBlo TV Trailers,joblotvtrailers,20,
192105564988559,Radisson Bengaluru City Center,SloFoodCo,20,
192240947507771,Danielle Breezy,daniellebreezytv,20,
194258517137,Ernie's Sports Experts,ErniesSports,20,
1958306104425440,Travel Alberta - Mexico,travelalberta.mx,20,
195864633764663,The Happy Place,TheHappyPlace,20,
207819840743,Mackay Insurance,MackayInsurance,20,
2086929968016435,Opshora Ali,opshooraaali,20,
209071469166691,Climate Change Guide,ClimateGuide,20,
2235253003465762,كلام مفيد,KalamMofiid,20,
228595113833985,Sun Life Canada,SLFCanada,20,
23576314116,Oriah Mountain Dreamer,Oriah.Mountain.Dreamer,20,
238076882890667,ਪੀਰਾਂ ਦੇ ਪੀਰ  ਗਿਆਰਵੀਂ ਵਾਲੀ ਸਰਕਾਰ ਪੀਰ ਦਸਤਗੀਰ ਗੌਸਪਾਕ ਜੀ,Sufizoneofficial,20,
271989675793,Authentik Canada,AuthentikCanada,20,
286693338008352,Gursewak Mann,gursewakmannofficial,20,
293090532074,DJ Blitz,djblitzwpg,20,
311258895730003,Things That Matter,ThingsThatMatterOfficial,20,
351593301624864,Deen Squad,JaeDeenOfficial,20,
352689914751640,Start.ca Rocks The Park,RockTheParkLDN,20,
355950438586893,Christian Fournier Pro Angler,Multispecies.Chris,20,
38458276617,Wab Kinew,WabKinew,20,
387454031596192,Voiture luxueuse d’Abidjan,voitureluxueuseabidjan,20,
425155912208,Z95.3 Vancouver,z953vancouver,20,
517900158300312,I Love Farming,ilovefarmingofficial,20,
535129983255212,Jody Wilson-Raybould,MPJodyWR,20,
589950784708053,Ontario Provincial Police - West Region,OPPWest,20,
757846297648089,Homeschool On,homeschoolon,20,
8116888061,Kyle Cease,KyleCeasePage,20,
835864216495393,Cute Emergency,HiveMediaCuteEmergency,20,
897136027015511,Albertans against the NDP,AlbertansagainstNDP,20,
90790343096,Tim Hortons,TimHortons,20,
97460504492,CrossFire,crossfireonline,20,
97884715512,Canadian Museum for Human Rights,canadianmuseumforhumanrights,20,
991282804265909,Ton Sen,tonsenkh,20,
102467725867,Stephen Voyce,stephenvoyceofficial,19,
10252302034,Cthulhu,DreamingCthulhu,19,
108002185976788,Yoann Barelli,yoann.barelli.pro,19,
1093248690760311,The GG Sisters,theggsisters,19,
1104212733000602,IFOLO Officiel,ifolOfficiel1,19,
110508695679284,Canadian Tire Jumpstart,CTJumpstart,19,
1116004921809762,Lollapalooza Paris,lollapaloozafr,19,
111841936148188,La Boîte du Chef,LaBoiteduChef.JeromeFerrer,19,
113969008665734,Ministère de la Santé et des Services sociaux (MSSS),SanteServicesSociauxQuebec,19,
1148175965359698,HorslandFilms,HorslandFilms,19,
115168828569995,CTV Windsor,CTVWindsor,19,media
118505951510679,Kik,kikapp,19,
120672118009625,Kris Kross Amsterdam,kriskrossamsterdam,19,
12400234918,Naomi Klein,naomikleinofficial,19,
124065120979223,Charm Diamonds,CharmDiamonds,19,
124316117609577,Calgary Humane Society,CalgaryHumaneSociety,19,
131779970200960,Beyond Creation,BeyondCreationOfficial,19,
134091663273216,AM800 CKLW,am800,19,
139187296154191,Josée Lavigueur,JoseeLavigueurofficiel,19,
141420132595530,Kayla Brianna,KaylaBriannaX,19,
142188010672,BC Wildfire Service,BCForestFireInfo,19,
142902909529638,Ultramar,ultramarcanada,19,
1447581888868846,Sathyam Shivam Sundaram,sathyamukham,19,
149590650205,DATSIK,djdatsik,19,
1521500901510803,Le coeur a ses raisons: meilleurs moments,LeMeilleurDuCoeurASesRaisons,19,
152908898067505,Shqipëria e Bashkuar,ShqiperiaeBashkuar1999,19,
1544331729196220,Jean-François Provençal,jfprovencal,19,
154703251237678,TVA Saguenay-Lac-St-Jean,TVASaguenayLacStJean,19,media
1558491494467639,Shopify Partners,shopifypartners,19,
157522731096912,Maghar Alli,magharalli,19,
158486354162228,1015 The Hawk,1015TheHawk,19,
1599071793640690,Lemonades,LemonadesCookie,19,
163261390365324,Elementary Educators,ETFOprovincialoffice,19,
165245424178424,HMO Tivi,HaitianMusicOnlyTV,19,
168724059831514,Desjardins,desjardins,19,
169862363138760,"Home Hardware, Building Centre & Furniture Stores",homehardwarestores,19,
1741814399449652,What a Life,Whatalife1987,19,
174699432550798,Bo Bébé - Le magasin pour bébé,OriginalBobebe,19,
175479815812444,Ali Karimi,persianfanpagealikarimi,19,
175890452812785,ozone+ tv,ozoneplustv,19,
1768492126786879,No To War,notowaruk,19,
177313362802244,Providr Media,ProvidrMedia,19,
179524165447713,Michael Mando,michaelmando.official,19,
181385365234831,Stephan Dupont,dupont.le.matin,19,
185079718197663,Restonic Mattress,RestonicBeds,19,
186062823629,Québec sans tabac,quebecsanstabac,19,
186362515041287,The Baby Gang,Thebabygang,19,
189151304482056,She Recovers,SheRecovers,19,
19853187485,Stephen McNeil,StephenMcNeilLiberal,19,
216416955042766,Abbotsford Police Department,AbbyPoliceDept,19,
217238881733992,Gottes Wort,GottesWort,19,
222565891104120,Latest in Football Transfer News,LFTNews,19,
2260132377578107,OilTube,OiITube,19,
232513966866564,Insuficiencia Renal,TratamientoInsuficienciaRenal,19,
239040689500370,હૃદય મારું છે ગુજરાતી (Hraday maru che gujrati by hina kulal),hradaymaruchegujrati,19,
243777932386097,ICI Bas-Saint-Laurent,icibassaintlaurent,19,media
244662495580744,FYidoctors,FYidoctors,19,
248959031960792,Disciple Making International Ministry,www.destaolana,19,
258326817590958,Oilfield Families of America,OILFIELDFAMILIESOFAMERICA,19,
275061499265142,لا للكراهية No Hate Egypt,noh8egy,19,
275503256495698,The Highwomen,TheHighWomen,19,
281266871998639,Pourquoipas.ca,pourquoipas.ca,19,
286977089532,MINI,MINI.canada,19,
309897823146536,Compilation2020,compilation2020,19,
312893558766800,Paul Daraîche,PaulDaraiche,19,
316538375409876,Chelsie Young,ChelsieYoungMusic,19,
347295135338589,Canada's National Firearms Association,NFACANADA,19,
350561651700431,Skydive Mag,SkydiveMag,19,
363649157045535,Omar Saad Photography,omarsaadphotography,19,
385504961609819,Moringa Haiti,moringahaitiproducts,19,
394745970602999,The Council of Canadians,CouncilofCDNS,19,
418207791582640,BLUNTmoms,BLUNTmoms,19,
429859977149184,Brappp Life,brappplife,19,
459266584203101,The Real NHL Talk,TheRealNHLTALK1,19,
482188608504874,Mennonite World Conference - MWC CMM,MennoniteWorldConference,19,
489553564403755,Saskatchewan RCMP,SaskatchewanRCMP,19,
536784430007829,Frankie MacDonald,frankiemacd1984,19,
551408801597287,Unifor Canada,UniforCanada,19,
552832248170327,5k Foam Fest Fun Run,5kfoamfestfunrun,19,
591266327601843,Bill Morneau,morneau.bill,19,
617173495056374,Mike Sobel on Global,mikesobelonglobal,19,
694635617571264,The Lovable Moon Witch,LovableWitch123,19,
696130823773807,Asad Que,asadques,19,
73482101624,Virgin Radio Halifax,VIRGINRadioHali,19,
81862836665,Staples Stores,StaplesStores,19,
820953541279546,Plamedie Katusevanako,plamediekatusevanako,19,
835923079825638,BC Patriots,bc.canada.politics,19,
90167684230,Les Thés DAVIDsTEA,lesthesdavidstea,19,
9385764805,Will Black,willblack,19,
95979081926,Hayley Wickenheiser,22wick,19,
980153248675210,CBC Arts,CBCArts,19,
107247920782628,J’aime Kamsar,224Guineekamsar,18,
108624844195165,𝖔𝖑𝖉 𝖘𝖈𝖍𝖔𝖔𝖑,OldSchool90ss,18,
115743668306,Sea-Doo,SeaDoo,18,
1232003746894998,Fire Mike Pence,firemikepence,18,
124967381178502,ItsFunneh,ItsFunneh,18,
127622357269771,Familiprix,Familiprix,18,
137742119675602,Edgar Muenala,edgarmuenala,18,
141792675836335,"98,5 FM",985fm,18,media
147055535913101,Jaydayoungan,jaydayounganmusic,18,
1483567388607710,LovePulses,lovepulses,18,
150218905016001,Christian Marc Gendron,christian.marc.musique,18,
1530897857159228,N'we Jinan,nwejinan,18,
153907341345061,Makeup by Dibawssette,makeupbydibawssette,18,
153934274650956,Lendemain de veille,lendemainveille,18,
1546503325575912,Format familial,formatfamilial,18,
156092585285,Kiesza,Kiesza,18,
159251830798189,Immigration Consultants of Canada Regulatory Council,Iccrcsm,18,
160136850711053,CUPE Ontario,CUPEOntario,18,
1608382219416932,Autumn Kings,AutumnKingsBand,18,
163479673680091,Old Dutch Foods Canada,olddutch,18,
163609221743,Irmãos Prezia - Canada para Brasileiros,irmaosprezia,18,
1637944152887700,Fingerlings and Friends,wowweedreamteam,18,
164317190256566,Kamal Grewal,KamalGrewal,18,
166143833789757,Benito Madison,BenitoMadisonBM,18,
171756716168741,London Police Service - Canada,LPS.Ontario,18,
173594396358784,Guardian of the Woods,GUARDIENOFTHEWOODS,18,
1737519686574031,Bar à Fromages Agropur Cheese Bar,barafromagesagropurcheesebar,18,
179402488891352,Morgan Fucking Freeman,TheRealMFF,18,
179579998746821,Alberta Health Services,albertahealthservices,18,
1838014786414239,The 7 Secrets,the7Secrets.infinity,18,
190577910957366,QX 104,qx104,18,
199298803858148,Hawaii – gohawaii.com,gohawaiica,18,
200654546635181,The Brampton Guardian,bramptonguardiandotcom,18,media
207409132619743,Canadian Armed Forces Operations,CAFOperations,18,
211148670955,"Four Seasons Resort Langkawi, Malaysia",FourSeasonsResortLangkawi,18,
2112106495731697,Wild First,wildfirstcanada,18,
217361274956917,Save-On-Foods,SaveOnFoods,18,
239909169455418,Big Brother Canada,BigBrotherCA,18,
244675788944611,Friends of Science,FoSClimateEd,18,
245484352904829,Puro ingenio mexicano,Meximemesoficial,18,
256777224452554,Vampiro,vampirovudu,18,
261618367295537,Parenting From The Heart,ParentingFromTheHeartBlog,18,
274208315998,EB Games Canada,ebgamescanada,18,
28225576631,AngelMaker,angelmakerband,18,
286288818228851,Sam fait rire,samfaitrire,18,
303357390138,Boutique Mère Hélène,merehelene,18,
310480606166492,City Girls,CityGIrlsQC,18,
325227794269092,"Rachael Harder, MP",RachaelHarderMP,18,
341218135978220,L'USINE,lusinequebec,18,
36350947526,Astha Tamang-Maskey,asthamusic,18,
466418903406479,Revenu Québec,RevenuQuebec,18,
518989818298491,Service de police de la Ville de Montréal - SPVM,SPVMpolice,18,
549367118465182,My Masque Bar,mymasquebar,18,
587245274765303,Science du bonheur en Amour,sciencedelamour,18,
7116517082,The Vancouver Sun,VancouverSun,18,media
840359969452080,مسلسل ظل الرئيس,ZelElRaes,18,
85920510328,Global Kingston,GlobalKingston,18,media
869372289870814,Killumantii,TheRealKillumantii,18,
930103233719848,"Clarkson, May and Hammond",ClarksonMayandHammond,18,
942064765923306,Satiya - សាទីយ៉ា,SatiyaOaw,18,
262878677087188,Marie-Christine Proulx,MarieChristineProulx,17,
31688710718,Les Denis Drolet,LesDenisDrolet,17,
357462911680,Ordre des infirmières et infirmiers du Québec | OIIQ,OIIQSante,17,
57540727364,The Edmonton Sun,edmontonsun,17,media
853392374784157,Nanaimo News Now,nanaimonewsnow,17,media
1019687498078251,LOLO et moi,LOLO.officiel,17,
103230303110511,Commander Jane Shepard,JaneShepardN7,17,
104371842930883,Calgary Stampede,calgarystampede,17,
1058658064196578,Montego Resto Club,montegoclub,17,
109394795746107,98 COOL,98Cool,17,
110693875634861,THE OFFICIAL CULTURE SHOCK FANPAGE,cultureshockfans,17,
111185465723238,Trophy-Wife Aprons,TrophyWifeAprons,17,
113848285360763,Children Learning Reading,ChildrenReading,17,
115716385112509,Voyages à Rabais,VoyagesARabais,17,
115762285104562,Kreesha Turner,KreeshaTurner,17,
115912925116255,durhamregion.com,newsdurham,17,
116815258358316,Parc Safari,ParcSafari,17,
1175012719237561,WEST Education Group,west.today,17,
119390268090029,Splash'N Boots,splashnboots,17,
119872664696130,AfrotroniX,AfrotroniXofficial,17,
120184188070847,MarineBio,marinebio.org,17,
120230725257848,Mystical Raven,mysticalraven83,17,
121531241259518,Rock Recipes,RockRecipes,17,
122301577965124,Global New Brunswick,GlobalNB,17,media
122744134790108,True Calling,truecallingmedia,17,
122880981066732,Sucré Salé,sucresaleTVA,17,
127631953978405,مدرسة جرافيك مان,swishschoolplus,17,
128926473831602,ScHoolboyQ,SchoolboyQ,17,
131293633557845,White Spot Restaurants,whitespot,17,
1322324084461046,CMSNaija,cmsnaija,17,
133557886279,Jugpreet Bajwa,JugpreetBajwaOfficial,17,
133713529984442,CHBC - Global Okanagan,globalokanagan,17,media
134483853321456,ICI Grand Montréal,icigrandmontreal,17,media
134952433239521,L'Andalou الأندلسي,AlAndaloussy,17,
1365628703492826,Afif Kichli Est,afifkechliest,17,
143907449001565,Harricana Aventures,HarricanaAventures,17,
144346032406938,Veille sur toi,VeilleSurToi,17,
144718505607662,Humboldt Broncos Jr 'A' Hockey Club,humboldtbroncos,17,
147464742762,Clément,BoutiquesClement,17,
149540531736952,The Heart of Ontario,TheHeartofOntario,17,
149835495746791,Yaakov Pollak,yankypollak,17,
150545558292410,Discovery Canada,discoverycanada,17,
150969458282586,Ottawa Sun,OttawaSun,17,media
1513230245593650,Master's Duck Farm,masters1978,17,
153773457910,Dr. H. Bliss Murphy Cancer Care Foundation,cancercarefoundation,17,
1542239569369761,The Off Grid Cabin,OfficialOffGridCabin,17,
155726498099,Capital Ford Lincoln,fordregina,17,
157188580988660,Geoff Gulevich,Geoffgulevich,17,
1573419559572955,Norse/Viking History,NorseVikingHistory,17,
1579475235667039,Broms The Poet,thepoetbroms,17,
1614276482016886,Burmese I.T Community: Phone & Computer Repair Tutorials Group,www.TKComputer.ca,17,
1621246911476432,In Time We'll See,InTimeWellSee,17,
163691139525,Rue Morgue,ruemorguemagazine,17,
163906410378122,L'Éternel Spa,leternelspa,17,
166516773804011,"Hippies, Music, Nostalgia and Musings",hippiemusings,17,
167332933286664,TVA Sherbrooke,TVASherbrooke,17,media
168282878593,Financial Post,FinancialPost,17,media
1686188324996441,Genevieve Leclerc,GenevieveLeclercOfficiel,17,
170209540348018,Sol Zanetti,solzanettiqs,17,
1709120885985762,Everything about Fitness,FitnessGirls.Motivation.Gym,17,
174633962249,Louny,Lounyofficiel,17,
176156409078792,CIMT Nouvelles,cimtnouvelles,17,media
177343292434341,Muay Thai Camps in Thailand,MuayThaiCampsThailand,17,
18050788524,Rona Ambrose,ronaambrose,17,
184260001611809,Police Association of Ontario,PoliceAssociationofOntario,17,
185964920126,Seta Hagopian - سيتا هاكوبيان,setahagopianfans,17,
188181974874365,MMAShredded,MMAShredded,17,
191905614796,STM - Mouvement collectif,stminfo,17,
1926400410920169,WorldEvangel,worldevangel,17,
19311637241,Natalie MacMaster,nataliemacmaster,17,
194556130663853,DanieleHenkel.tv,danielehenkeltv,17,
19642820861,Osheaga,osheaga,17,
216116511756665,Jimmy Arseneault Re/max Courtier immobilier Inc.,JimmyArseneaultRemax,17,
226980394515194,Grandmothers on the Move,grandmothersonthemove,17,
231922766834546,Jobs in Pakistan - Jobs.com.pk,jobs.com.pk,17,
240199089828653,XAYA,XAYAtech,17,
242248785816695,Faith Rayah,Faithrayahactress,17,
247218285345233,Tribulink France,tribulinkcoffee,17,
250178995922,Kosmo's Q Competition BBQ Products,KosmosQ,17,
252669634757556,Danny's Whole Hog BBQ and Smokehouse,dannyswholehog,17,
25553935482,BC Liberal Party,BCLiberals,17,
266597510026180,FSSS CSN,FSSSCSN,17,
319861065494,John Tory,johntoryTO,17,
329533660508859,WANTMYLOOK,WantMyLook,17,
334157450277491,Superhumanpower,thesuperhumanpower,17,
336650047674,Ontario Provincial Police,ontarioprovincialpolice,17,
341861412505233,"Like This If You Like, Love, or Miss Someone",Like.Love.MissSomeone,17,
367157486218,X92.9 Calgary's Alternative,x929calgary,17,
370173133160158,A Bucci • Wildlife Photography Tours and Printing,A.Bucciphotography,17,
39354016609,MEC,mec,17,
479672845400752,Name Six,namesix,17,
522089661165386,Florentino Jajoy,FlorentinoJajoy,17,
533558933706678,Onchasse.com,onchasse,17,
563026114065921,DrakeFeelings,ifeeltomuch,17,
611494495554428,Circle K Atlantic Canada,CircleKAtlantic,17,
747495712093775,Old Photos,OldPhotosOfTheWorld,17,
774832109331312,Quilleranadiense,Quilleranadiense,17,
838015743066499,Lanaberry,iamlanaberry,17,
8511400597,DEADLY APPLES,deadlyapples,17,
8669328226,AIR MILES Canada,AirMilesCanada,17,
903587929706691,Spotted: SOS Couples,spottedsoscouples,17,
925943407434455,Hunting Addicts,thehuntingaddicts,17,
92898575935,Canadian Blood Services,CanadasLifeline,17,
97593146404,Go Whistler,GoWhistler,17,
13309067519,Jean-François Mercier,mercierjf,16,
155964624556377,Maison Jacynthe,maisonjacynthe,16,
1580692965279850,Ludovick Bourgeois,ludovickbourgeoisofficial,16,
158881997478101,Parti libéral du Québec,LiberalQuebec,16,
158913240972820,Martin Vachon,martin.vachon.50,16,
175981509087025,Alexandra Stréliski,alexstreliski,16,
194918766923,La Petite Vie,lapetitevie.tv,16,
234024846801268,Yannick De Martino,monsieurYannickDeMartino,16,
236257089748345,"94,9 Rouge",949Rougefm,16,
284945950511,Zoo de Granby,zoogranby,16,
308420379641928,Mère de famille à Ville Mont-Royal,lavalsurlelacforever,16,
371194639573130,Lafleur,Lafleur1912,16,
481168022046859,Stéphane Demers,stephane.demers.9,16,
508812809288604,SSQ Assurance / SSQ Insurance,SSQ,16,
525395050960012,Caroline LePage мedιυм pѕycнιqυe,carolinelepagepsychiquemedium,16,
661650560549570,La Diperie,ladiperie,16,
807254436031059,MédiAT,mediat,16,media
810858315651613,Canac,canac.ca,16,
91484526852,Florence K,florencekmusic,16,
1533367926917162,CBC NWT,CBCNWT,16,media
1961853330764607,HalifaxToday.ca,HalifaxToday.ca,16,media
102855529781500,Die Hard F1 Fans,DieHardF1Fans,16,
106926578594,Skull Fist,skullfisted,16,
107039162707969,Canada - Middle East Radio,1450AM,16,
107557794241077,Manipuladora,iManipuladora1,16,
108708492486029,Book Outlet,bookoutlet,16,
111426173551,Christie Digital,christiedigital,16,
111900243908,Pina Bausch,PinaBauschFan,16,
118314601580792,Sully Sáenz,sullysaenz,16,
123151888361231,The Mosaic Company - Canada,mosaicincanada,16,
1305316189529169,Gamiverse - Gaming's Greatest,GAMIVERSE,16,
132373724058481,Singer Yaadasaa Shirii,YadasaaShirii,16,
136079756439224,Nova Scotia Power,novascotiapower,16,
